subj,n_test,nll_actr,nll_fear,n_params_actr,n_params_fear,aic_actr,aic_fear,bic_actr,bic_fear,delta_aic,delta_bic,converged_actr,converged_fear,actr_c,actr_phi,actr_t0,actr_F,actr_tau,actr_s,fear_d,fear_w1,fear_t0,fear_F,fear_tau,fear_s
1529,136,259.381993844259,257.5153313125411,3,3,524.763987688518,521.0306626250822,533.5019523457262,529.7686272822904,-3.7333250634358137,-3.7333250634358137,True,True,0.6972198139855211,0.1000000000003376,0.5244849892196788,1.0,-0.8,0.25,0.13459712671281288,1.0764840081838445,0.5269747148840008,1.0,-0.8,0.25
1530,163,214.81354021670458,206.5919065497787,3,3,435.62708043340916,419.1838130995574,444.90833103582946,428.4650637019777,-16.443267333851736,-16.443267333851736,True,True,0.34034949803414427,0.10000037011481284,0.5094025903472721,1.0,-0.8,0.25,0.10000056529063331,1.7684103669268805,0.5482921251502209,1.0,-0.8,0.25
1532,113,245.39690172609926,247.3306359681467,3,3,496.7938034521985,500.6612719362934,504.9759669083355,508.8434353924304,3.8674684840949,3.8674684840949,True,True,0.9999994248709628,0.12715369887116185,0.6988623885274656,1.0,-0.8,0.25,0.28671436667650163,1.9825765207283768,0.7462022655736771,1.0,-0.8,0.25
1535,159,126.49152432917518,126.75964258047507,3,3,258.98304865835036,259.5192851609502,268.18976126501104,268.72599776761086,0.5362365025998201,0.5362365025998201,True,True,0.05945651761033008,0.10000034355826129,0.6664117180634702,1.0,-0.8,0.25,0.10000056529063331,3.4244020460112776,0.6956829890777251,1.0,-0.8,0.25
1536,121,271.56123410747387,267.01906391848917,3,3,549.1224682149477,540.0381278369783,557.509839851738,548.4254994737686,-9.084340377969397,-9.084340377969397,True,True,0.999999368041695,0.19518228959605238,0.14553631192087632,1.0,-0.8,0.25,0.4297802830501386,2.229606349564069,0.19160403889139163,1.0,-0.8,0.25
1540,99,163.3723831363884,162.32045977653513,3,3,332.7447662727768,330.64091955307026,340.5301258231806,338.42627910347403,-2.103846719706553,-2.103846719706553,True,True,0.46969818602959357,0.10061068651536907,0.39967454280492454,1.0,-0.8,0.25,0.10310702317492022,1.1232956204200155,0.39984208153638867,1.0,-0.8,0.25
1542,109,220.98497117722584,216.5964608164705,3,3,447.9699423544517,439.192921632941,456.0439860011391,447.26696527962844,-8.777020721510667,-8.777020721510667,True,True,0.8419509275600875,0.14839479592146337,0.4475978284742585,1.0,-0.8,0.25,0.2708174621399106,1.623144774838726,0.48312829218535003,1.0,-0.8,0.25
1552,91,145.67777959683875,136.09408836710875,3,3,297.3555591936775,278.1881767342175,304.88813771322805,285.72075525376806,-19.167382459459986,-19.167382459459986,True,True,0.5873989166347442,0.10000000000000007,0.5255230302121873,1.0,-0.8,0.25,0.1913147339065027,2.215237577766117,0.6993946070333693,1.0,-0.8,0.25
1557,124,239.3316407824725,239.9424164782932,3,3,484.663281564945,485.8848329565864,493.1241262617601,494.34567765340154,1.2215513916414125,1.2215513916414125,True,True,0.6851558306793105,0.12934418474256257,0.3910510741088073,1.0,-0.8,0.25,0.18693108990660373,1.2295931912272813,0.3928612072403455,1.0,-0.8,0.25
29212,158,249.04505032280858,247.94772792026518,3,3,504.09010064561716,501.89545584053036,513.2778857446981,511.08324093961124,-2.1946448050867957,-2.1946448050868526,True,True,0.3001085700504688,0.16784744678240657,0.4312351611553271,1.0,-0.8,0.25,0.14731347222244662,1.192400751232706,0.38065934009036795,1.0,-0.8,0.25
29220,83,158.76679362135854,159.33666107267086,3,3,323.5335872427171,324.67332214534173,330.7901090661069,331.9298439687315,1.1397349026246388,1.1397349026246388,True,True,0.42663248662097963,0.14547220877830552,0.5315596934222294,1.0,-0.8,0.25,0.16193381071991708,1.2056507933424931,0.533487808607071,1.0,-0.8,0.25
29221,149,252.946173769692,246.72828309720757,3,3,511.892347539384,499.45656619441513,520.9041864572204,508.4684051122515,-12.43578134496886,-12.43578134496886,True,True,0.7332097114217647,0.10000056546638274,0.40206718505488204,1.0,-0.8,0.25,0.1347254967686315,1.2389137093628655,0.43069209213840093,1.0,-0.8,0.25
29227,85,154.55013486140092,152.46074507114102,3,3,315.10026972280184,310.92149014228204,322.42822349227276,318.24944391175296,-4.178779580519802,-4.178779580519802,True,True,0.8087207322991564,0.10000000000031851,0.6898360268862042,1.0,-0.8,0.25,0.15550274706020217,1.4584470409856338,0.7325222926213985,1.0,-0.8,0.25
29230,194,215.4897812402725,211.7682744188416,3,3,436.979562480545,429.5365488376832,446.783136957735,439.3401233148732,-7.443013642861786,-7.443013642861786,True,True,0.332205346310434,0.10000035504684934,0.43668455115045424,1.0,-0.8,0.25,0.10000051042191226,1.7212277226553434,0.438398387405652,1.0,-0.8,0.25
29245,73,93.61776717718126,90.66080004428827,3,3,193.23553435436253,187.32160008857653,200.1069126778077,194.19297841202172,-5.913934265785997,-5.913934265785997,True,True,0.20111304470823999,0.10000056770142325,0.5950036506359411,1.0,-0.8,0.25,0.10000056541427643,1.5984605281620419,0.6313866149254855,1.0,-0.8,0.25
29280,73,134.07352926793848,133.06669509906382,3,3,274.14705853587697,272.13339019812764,281.01843685932215,279.0047685215728,-2.0136683377493227,-2.0136683377493227,True,True,0.6438890340694985,0.10000058314521336,0.9437323317050808,1.0,-0.8,0.25,0.14762195210271428,1.3741733563216147,0.9746463682706453,1.0,-0.8,0.25
29281,96,140.8934166375589,144.923950898182,3,3,287.7868332751178,295.847901796364,295.4798778495213,303.54094637076753,8.061068521246227,8.061068521246227,True,True,0.21006952648437413,0.10000000000022183,0.8610128815983665,1.0,-0.8,0.25,0.10000000000000007,1.5005376603526777,0.8608788884933043,1.0,-0.8,0.25
29303,127,230.79934122613255,227.5385878046539,3,3,467.5986824522651,461.0771756093078,476.1312437116409,469.60973686868357,-6.521506842957308,-6.521506842957308,True,True,0.5550310732034269,0.10000056529063331,0.4272501151622898,1.0,-0.8,0.25,0.10000056529063331,0.867042479005013,0.39753910575214535,1.0,-0.8,0.25
29305,115,139.44002007312443,136.08493082773708,3,3,284.88004014624886,278.16986165547416,293.1148365313386,286.4046580405639,-6.710178490774695,-6.710178490774695,True,True,0.23853468131501906,0.10000049291134623,0.7115923429922365,1.0,-0.8,0.25,0.10000056529063331,1.8079955111006434,0.7552718537694827,1.0,-0.8,0.25
29306,172,203.3811697482595,192.52885179686328,3,3,412.762339496519,391.05770359372656,422.20482292695937,400.5001870241669,-21.70463590279246,-21.70463590279246,True,True,0.40064491464317575,0.10000056529093715,0.4046999999997797,1.0,-0.8,0.25,0.10000056529093683,1.5150679087997616,0.4046999999997714,1.0,-0.8,0.25
29307,104,121.28927513987702,114.88605509041972,3,3,248.57855027975404,235.77211018083943,256.5117229771782,243.70528287826355,-12.806440098914607,-12.806440098914635,True,True,0.2862112744812287,0.10000058623643865,0.8046484993695593,1.0,-0.8,0.25,0.10000056529093719,1.576209612262779,0.804649999999853,1.0,-0.8,0.25
29310,75,177.22305007918624,176.73706426623096,3,3,360.4461001583725,359.4741285324619,367.3985644989814,366.42659287307083,-0.9719716259105553,-0.9719716259105553,True,True,0.4939387882021605,0.17609036616115115,0.4496113027627499,1.0,-0.8,0.25,0.20463285958194533,1.240257871263415,0.47729791456625786,1.0,-0.8,0.25
29318,101,202.2089906836874,197.30042460428973,3,3,410.4179813673748,400.60084920857946,418.26334291789857,408.4462107591032,-9.817132158795346,-9.817132158795346,True,True,0.8363994287450401,0.10049612990193578,0.763082856897902,1.0,-0.8,0.25,0.2403781526758867,1.8061341830382653,0.8016619196844746,1.0,-0.8,0.25
29326,132,251.8486013379207,258.632400709455,3,3,509.6972026758414,523.26480141891,518.3456084436006,531.9132071866691,13.567598743068572,13.567598743068515,True,True,0.0852206427797337,0.2716865475140431,0.5338871235337943,1.0,-0.8,0.25,0.1370073074155345,0.8335183304594103,0.4580231932787765,1.0,-0.8,0.25
29328,115,159.3269702387781,146.22534381547226,3,3,324.6539404775562,298.4506876309445,332.88873686264594,306.68548401603425,-26.20325284661169,-26.20325284661169,True,True,0.38126610916283676,0.10000056525748313,0.6530049225424599,1.0,-0.8,0.25,0.15791237734291494,2.11037207298923,0.6811494655133746,1.0,-0.8,0.25
